"Kod";"Nazwa";"Miesiące";"towary";"cena";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1200000;"malopolskie";"lipiec";"margaryna";"cena";"2017";4.30;"zł";"";
1200000;"malopolskie";"lipiec";"margaryna";"cena";"2018";3.72;"zł";"";
1200000;"malopolskie";"lipiec";"margaryna";"cena";"2019";3.64;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2006";2.36;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2007";2.72;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2008";2.24;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2009";2.70;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2010";3.15;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2011";2.77;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2012";2.38;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2013";3.14;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2014";2.73;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2015";2.77;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2016";2.62;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2017";2.41;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2018";2.33;"zł";"";
1200000;"malopolskie";"lipiec";"cebula";"cena";"2019";4.45;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2006";25.03;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2007";25.72;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2008";27.52;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2009";29.44;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2010";30.14;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2011";31.94;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2012";32.55;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2013";33.32;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2014";34.58;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2015";34.63;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2016";36.01;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2017";39.09;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2018";39.02;"zł";"";
1200000;"malopolskie";"lipiec";"garnitur";"cena";"2019";41.25;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2006";98.40;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2007";107.28;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2008";117.10;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2009";125.02;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2010";130.79;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2011";138.23;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2012";145.58;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2013";161.15;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2014";148.92;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2015";150.15;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2016";158.99;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2017";151.81;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2018";154.00;"zł";"";
1200000;"malopolskie";"lipiec";"bateria";"cena";"2019";144.08;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2006";50.54;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2007";54.00;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2008";56.92;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2009";59.85;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2010";61.38;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2011";64.85;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2012";72.15;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2013";72.54;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2014";79.46;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2015";80.77;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2016";85.38;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2017";93.85;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2018";99.23;"zł";"";
1200000;"malopolskie";"lipiec";"lekarz";"cena";"2019";116.92;"zł";"";
1200000;"malopolskie";"lipiec";"gazeta";"cena";"2006";0;"zł";"";
1200000;"malopolskie";"lipiec";"gazeta";"cena";"2007";0;"zł";"";
1200000;"malopolskie";"lipiec";"gazeta";"cena";"2008";0;"zł";"";
1200000;"malopolskie";"lipiec";"gazeta";"cena";"2009";0;"zł";"";
1200000;"malopolskie";"lipiec";"gazeta";"cena";"2010";0;"zł";"";
